0.151102, 0.43316, 0.541449
0.21635, 0.620204, 0.775254
0, 0, 0
0.0355166, 0.101814, 0.127268
0.0654166, 0.187528, 0.234409
0.0906465, 0.259853, 0.324817
0.111973, 0.320989, 0.401236
0.217284, 0.62288, 0.7786
0, 0, 0
0.0568815, 0.16306, 0.203825
0.0999041, 0.286392, 0.35799
0.132472, 0.379753, 0.474691
0.157152, 0.450504, 0.563129
0.216586, 0.62088, 0.776099
0, 0, 0
0.0809801, 0.232143, 0.290179
0.134036, 0.384238, 0.480298
0.16882, 0.48395, 0.604937
0.191634, 0.549351, 0.686689
0.220323, 0.631593, 0.78949
0, 0, 0
0.0953283, 0.273275, 0.341593
0.152, 0.435735, 0.544668
0.185707, 0.53236, 0.665449
0.205762, 0.589853, 0.737316
0.223358, 0.640293, 0.800366
0, 0, 0
0.105405, 0.302162, 0.377702
0.163567, 0.468893, 0.586116
0.195673, 0.560928, 0.70116
0.2134, 0.611748, 0.764685
0.225502, 0.64644, 0.80805
0, 0, 0
0.112997, 0.323925, 0.404906
0.171709, 0.492234, 0.615292
0.202225, 0.579712, 0.724639
0.21809, 0.625193, 0.781491
0.227043, 0.650858, 0.813572
0, 0, 0
0.118919, 0.340902, 0.426127
0.17772, 0.509465, 0.636831
0.206803, 0.592835, 0.741043
0.221191, 0.634081, 0.792601
0.228173, 0.654097, 0.817621
0, 0, 0
0.123635, 0.354421, 0.443026
0.182293, 0.522573, 0.653216
0.210129, 0.602371, 0.752963
0.223343, 0.64025, 0.800312
0.22902, 0.656524, 0.820655
0, 0, 0
0.127425, 0.365287, 0.456608
0.185831, 0.532716, 0.665895
0.212607, 0.609474, 0.761842
0.224886, 0.644673, 0.805841
0.229662, 0.658365, 0.822956
0, 0, 0
0.130476, 0.374031, 0.467539
0.188589, 0.540621, 0.675776
0.214478, 0.614836, 0.768545
0.226014, 0.647908, 0.809885
0.230152, 0.65977, 0.824712
0, 0, 0
0.132911, 0.381013, 0.476266
0.190735, 0.546774, 0.683467
0.215896, 0.618904, 0.773629
0.226848, 0.650298, 0.812872
0.230526, 0.660843, 0.826053
0, 0, 0
0.13482, 0.386485, 0.483107
0.192382, 0.551494, 0.689367
0.216962, 0.621957, 0.777446
0.227461, 0.652055, 0.815068
0.230809, 0.661652, 0.827065
0, 0, 0
0.136264, 0.390624, 0.48828
0.193606, 0.555004, 0.693754
0.217741, 0.624191, 0.780238
0.227901, 0.653318, 0.816647
0.231016, 0.662245, 0.827806
0, 0, 0
0.137286, 0.393554, 0.491942
0.194462, 0.557459, 0.696824
0.218279, 0.625734, 0.782167
0.228202, 0.65418, 0.817725
0.231159, 0.662655, 0.828319
0, 0, 0
0.137917, 0.395361, 0.494201
0.194985, 0.558958, 0.698697
0.218605, 0.626668, 0.783335
0.228383, 0.654698, 0.818372
0.231246, 0.662904, 0.82863
0, 0, 0
0.138173, 0.396095, 0.495119
0.195197, 0.559567, 0.699458
0.218737, 0.627045, 0.783806
0.228455, 0.654906, 0.818632
0.231281, 0.663005, 0.828755
0, 0, 0
0.138063, 0.395781, 0.494726
0.195107, 0.559307, 0.699134
0.218681, 0.626885, 0.783606
0.228425, 0.654818, 0.818522
0.231266, 0.662962, 0.828702
0, 0, 0
0.137585, 0.394411, 0.493013
0.194711, 0.558171, 0.697713
0.218434, 0.626178, 0.782722
0.228288, 0.654426, 0.818033
0.2312, 0.662774, 0.828467
0, 0, 0
0.136722, 0.391936, 0.48992
0.19399, 0.556106, 0.695132
0.217983, 0.624885, 0.781106
0.228037, 0.653707, 0.817133
0.23108, 0.66243, 0.828037
0, 0, 0
0.135454, 0.388302, 0.485377
0.19292, 0.553038, 0.691297
0.217306, 0.622944, 0.778679
0.227656, 0.652615, 0.815768
0.2309, 0.661914, 0.827392
0, 0, 0
0.133742, 0.383393, 0.479241
0.191455, 0.548837, 0.686046
0.216365, 0.620246, 0.775307
0.227119, 0.651074, 0.813842
0.23065, 0.661198, 0.826497
0, 0, 0
0.131535, 0.377067, 0.471334
0.189529, 0.543316, 0.679144
0.215103, 0.61663, 0.770787
0.226384, 0.648968, 0.81121
0.230317, 0.660242, 0.825302
0, 0, 0
0.128758, 0.369107, 0.461384
0.187046, 0.536198, 0.670248
0.213438, 0.611856, 0.764819
0.225391, 0.646121, 0.807651
0.229879, 0.658988, 0.823734
0, 0, 0
0.125304, 0.359205, 0.449006
0.183865, 0.527081, 0.658851
0.211241, 0.605558, 0.756947
0.224042, 0.642253, 0.802816
0.229307, 0.657347, 0.821683
0, 0, 0
0.121017, 0.346916, 0.433645
0.179777, 0.515362, 0.644202
0.208316, 0.597174, 0.746467
0.222181, 0.63692, 0.79615
0.228557, 0.655196, 0.818995
0, 0, 0
0.11567, 0.331587, 0.414483
0.17446, 0.500119, 0.625148
0.204348, 0.585799, 0.732249
0.219548, 0.629371, 0.786713
0.227562, 0.652346, 0.815432
0, 0, 0
0.108902, 0.312187, 0.390233
0.167377, 0.479816, 0.599769
0.198788, 0.569858, 0.712322
0.215665, 0.61824, 0.7728
0.226222, 0.648505, 0.810631
0, 0, 0
0.100086, 0.286913, 0.358641
0.15757, 0.451702, 0.564627
0.190598, 0.546382, 0.682977
0.209582, 0.600803, 0.751004
0.224379, 0.64322, 0.804025
0, 0, 0
0.0880066, 0.252286, 0.315357
0.143057, 0.410098, 0.512622
0.177508, 0.508857, 0.636071
0.199076, 0.570685, 0.713356
0.221787, 0.635789, 0.794736
0, 0, 0
0.069642, 0.199641, 0.249551
0.118605, 0.340002, 0.425002
0.153045, 0.43873, 0.548412
0.17729, 0.508231, 0.635288
0.218218, 0.625559, 0.781949
0, 0, 0
0.0283421, 0.0812474, 0.101559
0.052951, 0.151793, 0.189741
0.0743679, 0.213188, 0.266485
0.0930086, 0.266625, 0.333281
0.21905, 0.627944, 0.784929
0, 0, 0
0.0698743, 0.200306, 0.250383
0.118924, 0.340917, 0.426146
0.153382, 0.439696, 0.54962
0.177606, 0.509136, 0.63642
0.218258, 0.625675, 0.782093
0, 0, 0
0.0940556, 0.269626, 0.337033
0.15048, 0.431377, 0.539221
0.184342, 0.528448, 0.66056
0.204673, 0.58673, 0.733412
0.223083, 0.639506, 0.799382
0, 0, 0
0.108907, 0.312199, 0.390249
0.167384, 0.479836, 0.599794
0.198794, 0.569876, 0.712345
0.21567, 0.618255, 0.772819
0.226224, 0.64851, 0.810637
0, 0, 0
0.119509, 0.342593, 0.428242
0.178302, 0.511134, 0.638917
0.207234, 0.594072, 0.742589
0.221475, 0.634896, 0.793619
0.228283, 0.65441, 0.818013
0, 0, 0
0.1276, 0.365786, 0.457232
0.18599, 0.53317, 0.666463
0.212716, 0.609786, 0.762232
0.224952, 0.644864, 0.806079
0.22969, 0.658446, 0.823057
0, 0, 0
0.134016, 0.384179, 0.480223
0.191691, 0.549514, 0.686891
0.216517, 0.620683, 0.775854
0.227206, 0.651325, 0.814156
0.230691, 0.661314, 0.826642
0, 0, 0
0.139236, 0.399144, 0.49893
0.196071, 0.56207, 0.702587
0.219275, 0.628588, 0.785735
0.22875, 0.655751, 0.819688
0.231424, 0.663415, 0.829269
0, 0, 0
0.143554, 0.411521, 0.514401
0.199518, 0.571951, 0.714939
0.22134, 0.634507, 0.793134
0.22985, 0.658904, 0.823629
0.231974, 0.664993, 0.831241
0, 0, 0
0.147161, 0.421862, 0.527327
0.202277, 0.57986, 0.724825
0.222922, 0.639044, 0.798805
0.230657, 0.661219, 0.826523
0.232395, 0.666201, 0.83275
0, 0, 0
0.150199, 0.430571, 0.538214
0.204514, 0.586274, 0.732842
0.224158, 0.642588, 0.803234
0.231265, 0.662959, 0.828698
0.232723, 0.66714, 0.833924
0, 0, 0
0.152761, 0.437914, 0.547393
0.206339, 0.591507, 0.739383
0.225134, 0.645385, 0.806731
0.231728, 0.664289, 0.830361
0.23298, 0.667877, 0.834845
0, 0, 0
0.154922, 0.444111, 0.555138
0.207836, 0.595796, 0.744745
0.225912, 0.647614, 0.809517
0.232088, 0.665318, 0.831647
0.233184, 0.66846, 0.835575
0, 0, 0
0.156734, 0.449304, 0.56163
0.20906, 0.599307, 0.749133
0.226532, 0.649393, 0.811741
0.232367, 0.66612, 0.83265
0.233345, 0.668923, 0.836153
0, 0, 0
0.158243, 0.453632, 0.567039
0.210059, 0.602169, 0.752711
0.227028, 0.650814, 0.813516
0.232586, 0.666747, 0.833433
0.233473, 0.66929, 0.836613
0, 0, 0
0.159479, 0.457174, 0.571467
0.210861, 0.60447, 0.755587
0.227419, 0.651935, 0.814918
0.232755, 0.667233, 0.83404
0.233574, 0.669579, 0.836973
0, 0, 0
0.160468, 0.460008, 0.57501
0.211495, 0.606285, 0.757856
0.227723, 0.652807, 0.816008
0.232885, 0.667605, 0.834506
0.233652, 0.669802, 0.837252
0, 0, 0
0.161225, 0.46218, 0.577724
0.211974, 0.60766, 0.759574
0.227951, 0.653459, 0.816824
0.232981, 0.66788, 0.83485
0.23371, 0.669969, 0.83746
0, 0, 0
0.161767, 0.463732, 0.579664
0.212314, 0.608634, 0.760791
0.228111, 0.653918, 0.817397
0.233048, 0.668072, 0.83509
0.23375, 0.670085, 0.837606
0, 0, 0
0.162101, 0.464691, 0.580864
0.212523, 0.609232, 0.76154
0.228208, 0.654198, 0.817747
0.233089, 0.668189, 0.835235
0.233775, 0.670156, 0.837695
0, 0, 0
0.162235, 0.465073, 0.581341
0.212606, 0.60947, 0.761838
0.228247, 0.654309, 0.817886
0.233105, 0.668235, 0.835293
0.233785, 0.670184, 0.83773
0, 0, 0
0.162172, 0.464895, 0.581118
0.212567, 0.609359, 0.761698
0.228229, 0.654257, 0.817821
0.233097, 0.668213, 0.835266
0.233781, 0.670171, 0.837714
0, 0, 0
0.16191, 0.464142, 0.580177
0.212404, 0.608891, 0.761113
0.228153, 0.654038, 0.817548
0.233066, 0.668122, 0.835153
0.233761, 0.670116, 0.837644
0, 0, 0
0.161445, 0.462808, 0.57851
0.212112, 0.608054, 0.760068
0.228016, 0.653646, 0.817057
0.233009, 0.667959, 0.834948
0.233726, 0.670016, 0.83752
0, 0, 0
0.160767, 0.460867, 0.576083
0.211685, 0.606831, 0.758538
0.227814, 0.653067, 0.816333
0.232924, 0.667715, 0.834643
0.233675, 0.669869, 0.837335
0, 0, 0
0.159867, 0.458286, 0.572857
0.211111, 0.605186, 0.756481
0.227539, 0.65228, 0.81535
0.232807, 0.667381, 0.834225
0.233605, 0.669667, 0.837084
0, 0, 0
0.158729, 0.455023, 0.568779
0.210376, 0.603077, 0.753846
0.227183, 0.651258, 0.814072
0.232653, 0.66694, 0.833675
0.233513, 0.669405, 0.836756
0, 0, 0
0.157326, 0.451002, 0.563752
0.209455, 0.600437, 0.750546
0.226729, 0.649957, 0.812446
0.232455, 0.666371, 0.832963
0.233396, 0.669069, 0.836336
0, 0, 0
0.155639, 0.446166, 0.557708
0.208324, 0.597196, 0.746494
0.226161, 0.648328, 0.810409
0.232201, 0.665642, 0.832052
0.233248, 0.668646, 0.835807
0, 0, 0
0.153624, 0.440388, 0.550485
0.206942, 0.593233, 0.741541
0.22545, 0.646289, 0.807861
0.231875, 0.66471, 0.830887
0.233063, 0.668114, 0.835141
0, 0, 0
0.151234, 0.433538, 0.541922
0.205258, 0.588407, 0.735508
0.22456, 0.643739, 0.804673
0.231457, 0.663511, 0.829388
0.232829, 0.667443, 0.834304
0, 0, 0
0.148408, 0.425437, 0.531796
0.203204, 0.582518, 0.728147
0.22344, 0.640528, 0.800659
0.230914, 0.661954, 0.827443
0.232533, 0.666594, 0.833242
0, 0, 0
0.145056, 0.415827, 0.519783
0.20068, 0.575282, 0.719102
0.222014, 0.63644, 0.795549
0.230198, 0.659901, 0.824876
0.232154, 0.665508, 0.831885
0, 0, 0
0.141065, 0.404385, 0.505481
0.19755, 0.56631, 0.707887
0.220172, 0.631161, 0.788951
0.229235, 0.657139, 0.821424
0.231663, 0.664101, 0.830126
0, 0, 0
0.136273, 0.390649, 0.48831
0.193613, 0.555023, 0.693778
0.217745, 0.624203, 0.780253
0.227904, 0.653325, 0.816656
0.231017, 0.662248, 0.82781
0, 0, 0
0.130438, 0.373922, 0.467402
0.188554, 0.540523, 0.675654
0.214455, 0.614771, 0.768463
0.226001, 0.647869, 0.809836
0.230146, 0.659752, 0.82469
0, 0, 0
0.123183, 0.353126, 0.441407
0.181863, 0.52134, 0.651675
0.209822, 0.601491, 0.751863
0.223148, 0.639691, 0.799614
0.228941, 0.656298, 0.820372
0, 0, 0
0.113881, 0.32646, 0.408075
0.172626, 0.494861, 0.618576
0.202938, 0.581755, 0.727193
0.218583, 0.626606, 0.783257
0.227216, 0.651354, 0.814192
0, 0, 0
0.101322, 0.290456, 0.363069
0.158985, 0.455758, 0.569698
0.191814, 0.549868, 0.687334
0.210511, 0.603466, 0.754332
0.224643, 0.643976, 0.80497
0, 0, 0
0.0826045, 0.2368, 0.295999
0.136161, 0.390329, 0.487911
0.170903, 0.489923, 0.612403
0.193451, 0.554561, 0.693201
0.220656, 0.632546, 0.790683
0, 0, 0
0.0451497, 0.129429, 0.161786
0.0814742, 0.23356, 0.291949
0.11073, 0.317427, 0.396783
0.13432, 0.385051, 0.481314
0.216256, 0.619933, 0.774916
0, 0, 0
0.0764315, 0.219104, 0.27388
0.127978, 0.36687, 0.458587
0.162759, 0.466576, 0.58322
0.186243, 0.533898, 0.667373
0.219431, 0.629036, 0.786295
0, 0, 0
0.101458, 0.290847, 0.363558
0.159143, 0.456211, 0.570264
0.19195, 0.550256, 0.68782
0.210614, 0.603761, 0.754701
0.224672, 0.644059, 0.805074
0, 0, 0
0.116841, 0.334943, 0.418679
0.175645, 0.503515, 0.629394
0.205248, 0.588378, 0.735472
0.220156, 0.631113, 0.788891
0.227785, 0.652984, 0.81623
0, 0, 0
0.127804, 0.366372, 0.457964
0.186177, 0.533707, 0.667133
0.212844, 0.610154, 0.762693
0.225031, 0.645089, 0.806361
0.229724, 0.658543, 0.823178
0, 0, 0
0.136174, 0.390366, 0.487957
0.19353, 0.554786, 0.693482
0.217693, 0.624053, 0.780066
0.227875, 0.653241, 0.816551
0.231003, 0.662209, 0.82776
0, 0, 0
0.142833, 0.409454, 0.511817
0.198953, 0.570333, 0.712916
0.221008, 0.633557, 0.791945
0.229677, 0.658408, 0.823009
0.231886, 0.66474, 0.830925
0, 0, 0
0.148272, 0.425048, 0.53131
0.203104, 0.582231, 0.727788
0.223384, 0.640369, 0.80046
0.230887, 0.661876, 0.827345
0.232518, 0.666552, 0.83319
0, 0, 0
0.152802, 0.438032, 0.547539
0.206368, 0.591588, 0.739485
0.225149, 0.645428, 0.806785
0.231735, 0.664309, 0.830386
0.232984, 0.667888, 0.834859
0, 0, 0
0.15662, 0.448977, 0.561221
0.208984, 0.599087, 0.748858
0.226494, 0.649283, 0.811603
0.23235, 0.666071, 0.832588
0.233335, 0.668894, 0.836117
0, 0, 0
0.159871, 0.458298, 0.572872
0.211114, 0.605193, 0.756491
0.227541, 0.652284, 0.815354
0.232808, 0.667382, 0.834227
0.233605, 0.669668, 0.837085
0, 0, 0
0.162662, 0.466297, 0.582871
0.21287, 0.610227, 0.762784
0.22837, 0.654661, 0.818325
0.233156, 0.66838, 0.835475
0.233816, 0.670273, 0.837841
0, 0, 0
0.165063, 0.473181, 0.591476
0.214328, 0.614409, 0.768011
0.229034, 0.656566, 0.820707
0.233425, 0.669152, 0.836439
0.233983, 0.670752, 0.83844
0, 0, 0
0.167138, 0.479128, 0.59891
0.215549, 0.617907, 0.772383
0.229573, 0.65811, 0.822636
0.233636, 0.669757, 0.837196
0.234117, 0.671135, 0.838918
0, 0, 0
0.16893, 0.484265, 0.605331
0.216573, 0.620844, 0.776055
0.230012, 0.65937, 0.824211
0.233804, 0.670238, 0.837797
0.234224, 0.671444, 0.839304
0, 0, 0
0.170473, 0.488689, 0.610861
0.217434, 0.623312, 0.779139
0.230373, 0.660402, 0.825502
0.233938, 0.670622, 0.838277
0.234312, 0.671694, 0.839616
0, 0, 0
0.171798, 0.492489, 0.615611
0.218157, 0.625384, 0.781729
0.230668, 0.661249, 0.826561
0.234045, 0.67093, 0.838662
0.234382, 0.671897, 0.83987
0, 0, 0
0.172924, 0.495716, 0.619645
0.21876, 0.627111, 0.783889
0.23091, 0.661943, 0.827428
0.234132, 0.671178, 0.838971
0.23444, 0.672061, 0.840076
0, 0, 0
0.173873, 0.498437, 0.623046
0.219259, 0.628542, 0.785678
0.231107, 0.662508, 0.828134
0.234201, 0.671376, 0.839219
0.234486, 0.672194, 0.840242
0, 0, 0
0.174658, 0.500686, 0.625857
0.219666, 0.629709, 0.787136
0.231266, 0.662962, 0.828702
0.234255, 0.671533, 0.839416
0.234523, 0.6723, 0.840375
0, 0, 0
0.175289, 0.502494, 0.628117
0.219989, 0.630637, 0.788295
0.23139, 0.663319, 0.829148
0.234298, 0.671655, 0.839568
0.234552, 0.672383, 0.840479
0, 0, 0
0.175774, 0.503886, 0.629857
0.220236, 0.631344, 0.78918
0.231484, 0.663588, 0.829485
0.23433, 0.671746, 0.839682
0.234574, 0.672446, 0.840557
0, 0, 0
0.176123, 0.504885, 0.631106
0.220412, 0.631848, 0.78981
0.231551, 0.663779, 0.829723
0.234352, 0.67181, 0.839763
0.234589, 0.67249, 0.840612
0, 0, 0
0.176339, 0.505506, 0.631882
0.220521, 0.632159, 0.790199
0.231591, 0.663896, 0.82987
0.234366, 0.67185, 0.839812
0.234599, 0.672517, 0.840645
0, 0, 0
0.176423, 0.505747, 0.632183
0.220563, 0.632281, 0.79035
0.231607, 0.663942, 0.829927
0.234371, 0.671865, 0.839831
0.234602, 0.672527, 0.840658
0, 0, 0
0.17638, 0.505622, 0.632027
0.220541, 0.632218, 0.790272
0.231599, 0.663918, 0.829897
0.234369, 0.671857, 0.839821
0.2346, 0.672522, 0.840651
0, 0, 0
0.176206, 0.505123, 0.631404
0.220454, 0.631968, 0.789959
0.231566, 0.663824, 0.82978
0.234358, 0.671826, 0.839781
0.234593, 0.6725, 0.840625
0, 0, 0
0.175901, 0.504249, 0.630311
0.2203, 0.631528, 0.789409
0.231508, 0.663658, 0.829572
0.234338, 0.67177, 0.839712
0.23458, 0.672462, 0.840577
0, 0, 0
0.17546, 0.502986, 0.628732
0.220077, 0.630887, 0.788609
0.231423, 0.663414, 0.829267
0.234309, 0.671687, 0.839609
0.23456, 0.672406, 0.840506
0, 0, 0
0.174879, 0.501322, 0.626652
0.21978, 0.630036, 0.787545
0.23131, 0.663088, 0.828859
0.234271, 0.671576, 0.83947
0.234533, 0.67233, 0.840412
0, 0, 0
0.174149, 0.499229, 0.624036
0.219403, 0.628955, 0.786193
0.231163, 0.662669, 0.828336
0.23422, 0.671432, 0.839289
0.234499, 0.672232, 0.84029
0, 0, 0
0.173259, 0.496677, 0.620846
0.218937, 0.627619, 0.784523
0.23098, 0.662144, 0.82768
0.234156, 0.671248, 0.83906
0.234456, 0.672109, 0.840136
0, 0, 0
0.172196, 0.49363, 0.617037
0.218371, 0.625998, 0.782498
0.230755, 0.661498, 0.826872
0.234076, 0.671019, 0.838774
0.234403, 0.671956, 0.839944
0, 0, 0
0.170947, 0.490048, 0.61256
0.217694, 0.624058, 0.780072
0.23048, 0.660709, 0.825886
0.233977, 0.670734, 0.838417
0.234337, 0.671767, 0.839709
0, 0, 0
0.169488, 0.485867, 0.607333
0.216887, 0.621745, 0.77718
0.230145, 0.659749, 0.824686
0.233853, 0.67038, 0.837975
0.234256, 0.671536, 0.839419
0, 0, 0
0.167798, 0.481021, 0.601276
0.215929, 0.618998, 0.773747
0.229737, 0.658581, 0.823226
0.233699, 0.669939, 0.837423
0.234157, 0.671251, 0.839063
0, 0, 0
0.165839, 0.475405, 0.594256
0.214789, 0.615729, 0.769661
0.229239, 0.657154, 0.821442
0.233506, 0.669385, 0.83673
0.234034, 0.670898, 0.838622
0, 0, 0
0.163576, 0.468917, 0.586147
0.213431, 0.611835, 0.764794
0.228628, 0.655401, 0.819251
0.233261, 0.668683, 0.835853
0.233881, 0.67046, 0.838075
0, 0, 0
0.160953, 0.461398, 0.576747
0.211802, 0.607167, 0.758958
0.22787, 0.653226, 0.816533
0.232947, 0.667782, 0.834728
0.233689, 0.669909, 0.837386
0, 0, 0
0.157907, 0.452667, 0.565834
0.209838, 0.601536, 0.751919
0.226919, 0.650501, 0.813126
0.232538, 0.66661, 0.833262
0.233445, 0.66921, 0.836512
0, 0, 0
0.154347, 0.442461, 0.553076
0.207441, 0.594666, 0.743332
0.225709, 0.647032, 0.80879
0.231995, 0.665052, 0.831315
0.233131, 0.668308, 0.835385
0, 0, 0
0.150154, 0.43044, 0.53805
0.204481, 0.586178, 0.732722
0.22414, 0.642535, 0.803169
0.231256, 0.662934, 0.828667
0.232718, 0.667126, 0.833907
0, 0, 0
0.145151, 0.416099, 0.520124
0.200753, 0.575493, 0.719366
0.222056, 0.636561, 0.795701
0.23022, 0.659963, 0.824954
0.232165, 0.66554, 0.831925
0, 0, 0
0.139098, 0.398748, 0.498435
0.195958, 0.561745, 0.702181
0.219205, 0.628388, 0.785485
0.228712, 0.655642, 0.819552
0.231405, 0.663362, 0.829202
0, 0, 0
0.131594, 0.377237, 0.471546
0.189581, 0.543465, 0.679331
0.215137, 0.616728, 0.77091
0.226404, 0.649026, 0.811282
0.230326, 0.660268, 0.825335
0, 0, 0
0.121987, 0.349697, 0.437121
0.180717, 0.518057, 0.647571
0.208999, 0.599131, 0.748913
0.222622, 0.638183, 0.797728
0.228731, 0.655695, 0.819618
0, 0, 0
0.109029, 0.312551, 0.390689
0.167516, 0.480214, 0.600267
0.1989, 0.57018, 0.712725
0.215746, 0.618472, 0.77309
0.226249, 0.648581, 0.810726
0, 0, 0
0.0897303, 0.257227, 0.321534
0.145202, 0.416247, 0.520308
0.179511, 0.514599, 0.643248
0.200741, 0.575458, 0.719322
0.222153, 0.636839, 0.796048
0, 0, 0
0.0515513, 0.147781, 0.184726
0.0916814, 0.26282, 0.328525
0.12295, 0.352458, 0.440573
0.147339, 0.422371, 0.527963
0.216258, 0.619939, 0.774923
0, 0, 0
0.0502844, 0.144149, 0.180186
0.0896948, 0.257125, 0.321406
0.120603, 0.345728, 0.43216
0.144866, 0.415284, 0.519105
0.216222, 0.619836, 0.774794
0, 0, 0
0.093217, 0.267222, 0.334028
0.14947, 0.428481, 0.535601
0.18343, 0.525832, 0.65729
0.203941, 0.584631, 0.730788
0.222902, 0.638988, 0.798734
0, 0, 0
0.113796, 0.326214, 0.407767
0.172537, 0.494607, 0.618258
0.202869, 0.581558, 0.726948
0.218536, 0.626471, 0.783088
0.227199, 0.651305, 0.81413
0, 0, 0
0.127386, 0.365173, 0.456466
0.185794, 0.532611, 0.665763
0.212582, 0.609402, 0.761752
0.224871, 0.64463, 0.805787
0.229655, 0.658346, 0.822932
0, 0, 0
0.13737, 0.393794, 0.492243
0.194531, 0.557657, 0.69707
0.218322, 0.625857, 0.782321
0.228226, 0.654249, 0.817811
0.23117, 0.662688, 0.828359
0, 0, 0
0.145124, 0.416023, 0.520028
0.200732, 0.575432, 0.719289
0.222044, 0.636526, 0.795657
0.230213, 0.659945, 0.824931
0.232162, 0.665531, 0.831913
0, 0, 0
0.151363, 0.433907, 0.542383
0.20535, 0.58867, 0.735837
0.224609, 0.643879, 0.804848
0.231481, 0.663578, 0.829472
0.232842, 0.66748, 0.83435
0, 0, 0
0.156507, 0.448653, 0.560815
0.208908, 0.59887, 0.748587
0.226456, 0.649174, 0.811467
0.232333, 0.666022, 0.832527
0.233325, 0.668866, 0.836082
0, 0, 0
0.160821, 0.461021, 0.576275
0.211719, 0.606928, 0.758659
0.22783, 0.653113, 0.816391
0.23293, 0.667735, 0.834668
0.233679, 0.66988, 0.83735
0, 0, 0
0.164488, 0.471533, 0.589415
0.213983, 0.61342, 0.766774
0.228879, 0.656121, 0.820151
0.233363, 0.668974, 0.836217
0.233944, 0.670641, 0.8383
0, 0, 0
0.167635, 0.480553, 0.600691
0.215836, 0.618731, 0.773413
0.229697, 0.658466, 0.823082
0.233684, 0.669895, 0.837368
0.234147, 0.671223, 0.839028
0, 0, 0
0.170358, 0.488361, 0.610451
0.217371, 0.62313, 0.778912
0.230346, 0.660326, 0.825408
0.233928, 0.670594, 0.838242
0.234305, 0.671675, 0.839594
0, 0, 0
0.172726, 0.495147, 0.618933
0.218654, 0.626808, 0.78351
0.230868, 0.661822, 0.827277
0.234117, 0.671135, 0.838918
0.23443, 0.672033, 0.84004
0, 0, 0
0.174792, 0.501071, 0.626339
0.219735, 0.629908, 0.787385
0.231292, 0.663039, 0.828798
0.234265, 0.671559, 0.839449
0.234529, 0.672318, 0.840397
0, 0, 0
0.176602, 0.506258, 0.632822
0.220652, 0.632536, 0.790669
0.231641, 0.664037, 0.830046
0.234382, 0.671897, 0.83987
0.23461, 0.672549, 0.840686
0, 0, 0
0.178187, 0.510802, 0.638502
0.221432, 0.634772, 0.793465
0.231929, 0.664863, 0.831079
0.234477, 0.672168, 0.840209
0.234675, 0.672737, 0.84092
0, 0, 0
0.179574, 0.514778, 0.643473
0.222097, 0.63668, 0.795849
0.232168, 0.665549, 0.831936
0.234554, 0.672387, 0.840484
0.234729, 0.67289, 0.841112
0, 0, 0
0.180788, 0.518259, 0.647823
0.222666, 0.63831, 0.797887
0.232368, 0.666122, 0.832653
0.234616, 0.672566, 0.840707
0.234773, 0.673017, 0.841271
0, 0, 0
0.181844, 0.521285, 0.651606
0.223151, 0.639699, 0.799623
0.232535, 0.6666, 0.83325
0.234667, 0.672713, 0.84089
0.23481, 0.673121, 0.841401
0, 0, 0
